TransactionID,OrderDate,Origin,Destination,TransportMode,Carrier,Distance_km,FreightCost,ShipmentWeight_kg,PlannedTransitDays,ActualTransitDays,UnitsShipped,DamagedUnits,OnTimeDelivery
1652,5/12/2024,Chennai,Hyderabad,Road,Delhivery,1078,63366.1,1820,5,1,310,0,1
1653,8/22/2024,Bangalore,Hyderabad,Road,kuehne nagel,1359,21123.95,4103,1,2,8,0,0
1654,2/14/2024,Chennai,Pune,Road,DHL,1863,55195.02,296,2,14,417,2,0
1655,11/9/2024,Chennai,Hyderabad,Road,Delhivery,1730,72248.41,3368,7,10,430,1,0
1656,9/5/2024,Mumbai,Kolkata,Air,kuehne nagel,1467,29333.46,2131,9,13,170,0,0
1657,1/31/2024,Mumbai,Kolkata,Air,DHL,1528,4301.94,2107,1,1,119,0,1
1658,1/23/2024,Bangalore,Kolkata,Road,DHL,757,3919.27,3039,4,2,246,0,1
1659,6/8/2024,Jaipur,Indore,Rail,DHL,475,12881.23,3647,3,9,128,0,0
1660,12/28/2024,Mumbai,Kolkata,Road,kuehne nagel,1100,10583.5,389,5,5,222,1,1
1661,6/6/2024,Jaipur,Hyderabad,Road,Delhivery,176,60350.65,2778,5,4,63,0,1
1662,2/8/2024,Delhi,Hyderabad,Rail,DHL,184,24998.36,1641,2,2,117,0,1
1663,3/22/2024,Mumbai,Kolkata,Road,kuehne nagel,1608,52895.76,3211,5,3,109,0,1
1664,12/21/2024,Mumbai,Ahmedabad,Air,DHL,380,5311.52,1358,4,9,234,0,0
1665,9/14/2024,Bangalore,Ahmedabad,Rail,DTDC,1702,25067.74,4679,1,14,493,0,0
1666,7/24/2024,Jaipur,Ahmedabad,Rail,DTDC,441,20263.41,3388,1,13,476,0,0
1667,3/17/2024,Mumbai,Pune,Road,kuehne nagel,57,23596.68,4954,1,13,205,0,0
1668,1/12/2024,Mumbai,Indore,Road,Delhivery,662,16875.99,2748,8,14,88,0,0
1669,10/21/2024,Bangalore,Kolkata,Road,Delhivery,1334,50197.45,3173,3,3,417,0,1
1670,8/11/2024,Bangalore,Pune,Rail,DHL,1272,53688.48,2347,9,8,325,0,1
1671,1/13/2024,Jaipur,Ahmedabad,Air,Delhivery,647,13580.31,2103,2,12,380,0,0
1672,2/15/2024,Delhi,Kolkata,Road,Delhivery,1813,59809.39,4994,9,1,240,0,1
1673,6/3/2024,Delhi,Pune,Rail,DTDC,435,21503.55,1559,9,12,198,0,0
1674,4/22/2024,Chennai,Hyderabad,Road,kuehne nagel,521,24067.96,3857,4,5,4,0,0
1675,8/20/2024,Mumbai,Ahmedabad,Road,DTDC,228,66647.05,62,4,2,106,0,1
1676,1/17/2024,Jaipur,Pune,Rail,kuehne nagel,499,72290.94,4084,4,4,107,0,1
1677,12/25/2024,Mumbai,Hyderabad,Rail,DHL,1313,66330.99,1630,1,2,252,0,0
1678,8/10/2024,Jaipur,Ahmedabad,Road,DTDC,1597,13525.5,3483,5,3,186,0,1
1679,12/19/2024,Jaipur,Indore,Road,kuehne nagel,864,79942.88,4683,6,5,226,0,1
1680,7/6/2024,Jaipur,Ahmedabad,Road,Delhivery,1819,54428.12,2101,4,2,413,0,1
1681,12/9/2024,Mumbai,Indore,Road,kuehne nagel,1256,41832.15,3926,8,9,21,0,0
1682,12/30/2024,Bangalore,Indore,Air,Delhivery,1867,76477.63,4867,3,8,154,0,0
1683,6/11/2024,Mumbai,Indore,Road,DHL,407,65755.67,1873,9,5,224,0,1
1684,11/21/2024,Jaipur,Kolkata,Road,Delhivery,425,55955.96,3480,7,11,86,0,0
1685,3/14/2024,Chennai,Kolkata,Road,kuehne nagel,751,67394.99,2790,8,1,41,0,1
1686,8/20/2024,Delhi,Indore,Air,DTDC,887,32066.39,1838,7,5,334,0,1
1687,8/11/2024,Jaipur,Hyderabad,Rail,kuehne nagel,1800,55386.2,2002,9,4,418,0,1
1688,11/14/2024,Chennai,Indore,Rail,DTDC,1843,16865.24,2754,2,14,485,0,0
1689,2/29/2024,Bangalore,Pune,Road,kuehne nagel,587,79064.05,1001,4,13,172,0,0
1690,11/30/2024,Jaipur,Indore,Air,kuehne nagel,831,47940.57,4773,2,9,385,0,0
1691,8/9/2024,Chennai,Kolkata,Road,DHL,131,65510.51,3470,8,2,160,0,1
1692,2/6/2024,Jaipur,Kolkata,Rail,Delhivery,1431,33772.51,3077,2,7,160,0,0
1693,10/4/2024,Mumbai,Pune,Air,kuehne nagel,234,61169.93,3151,8,2,51,0,1
1694,7/14/2024,Chennai,Pune,Road,DTDC,337,32216.02,4010,6,13,118,0,0
1695,12/17/2024,Mumbai,Ahmedabad,Road,Delhivery,1135,48020.4,3638,7,13,280,0,0
1696,8/29/2024,Mumbai,Hyderabad,Road,DHL,932,62694.52,3895,6,11,172,0,0
1697,11/19/2024,Chennai,Hyderabad,Road,Delhivery,556,11084.97,1197,9,12,469,0,0
1698,8/6/2024,Delhi,Hyderabad,Road,kuehne nagel,1535,29829.3,3567,4,3,332,0,1
1699,7/10/2024,Chennai,Kolkata,Air,DTDC,79,44505.08,3108,1,14,84,0,0
1700,1/17/2024,Delhi,Hyderabad,Road,DTDC,1982,28051.82,1467,9,3,293,0,1
1701,1/12/2024,Jaipur,Ahmedabad,Rail,Delhivery,985,26115.04,3959,8,10,340,0,0
1702,7/11/2024,Jaipur,Ahmedabad,Air,DTDC,80,23969.8,4795,1,8,66,0,0
1703,1/22/2024,Chennai,Hyderabad,Air,kuehne nagel,1366,19767.76,3739,6,2,270,0,1
1704,4/29/2024,Jaipur,Pune,Road,DTDC,1246,68214.56,2822,4,1,401,0,1
1705,7/28/2024,Bangalore,Ahmedabad,Road,DTDC,1687,74047.75,4957,2,6,344,0,0
1706,11/1/2024,Mumbai,Pune,Road,DTDC,1201,56613.22,2878,3,6,478,0,0
1707,9/26/2024,Mumbai,Kolkata,Road,kuehne nagel,135,4339.96,2219,9,11,271,0,0
1708,7/10/2024,Delhi,Ahmedabad,Rail,DHL,1388,63326.19,2299,5,1,61,0,1
1709,6/23/2024,Jaipur,Pune,Road,DTDC,77,43491.31,3908,7,5,177,0,1
1710,10/11/2024,Delhi,Hyderabad,Road,DHL,171,61132.59,1675,2,9,354,0,0
1711,7/22/2024,Mumbai,Kolkata,Road,Delhivery,1324,36112.39,2799,8,10,117,0,0
1712,6/12/2024,Mumbai,Indore,Rail,Delhivery,622,5219.99,2655,3,11,136,0,0
1713,9/7/2024,Jaipur,Indore,Road,kuehne nagel,452,55176.11,1897,1,10,490,0,0
1714,8/14/2024,Bangalore,Hyderabad,Road,kuehne nagel,732,36642.02,628,8,5,259,0,1
1715,1/7/2024,Bangalore,Kolkata,Road,kuehne nagel,1516,70175.39,1186,9,12,256,0,0
1716,1/29/2024,Jaipur,Kolkata,Road,kuehne nagel,321,59574.76,3460,8,7,331,0,1
1717,2/2/2024,Jaipur,Kolkata,Rail,DHL,886,30045.82,3183,1,6,411,0,0
1718,5/13/2024,Delhi,Kolkata,Road,kuehne nagel,1885,58478.39,2324,7,11,393,0,0
1719,3/19/2024,Jaipur,Indore,Rail,DHL,162,40626.27,2271,7,10,271,0,0
1720,2/27/2024,Bangalore,Pune,Road,DTDC,1779,17556.63,1207,4,4,32,0,1
1721,1/26/2024,Jaipur,Kolkata,Road,DTDC,1467,34751.13,3908,8,13,254,0,0
1722,8/13/2024,Delhi,Pune,Road,Delhivery,68,19359.87,1699,5,12,267,0,0
1723,10/11/2024,Delhi,Kolkata,Road,Delhivery,1925,2388.17,4714,4,2,387,0,1
1724,1/4/2024,Delhi,Ahmedabad,Rail,DHL,654,21250.07,4422,5,10,282,2,0
1725,4/8/2024,Delhi,Ahmedabad,Road,kuehne nagel,1802,18342.66,1636,2,13,7,0,0
1726,2/8/2024,Chennai,Ahmedabad,Rail,Delhivery,514,2338.28,2008,4,5,348,0,0
1727,9/27/2024,Jaipur,Kolkata,Road,DHL,740,63146.18,2373,8,12,439,0,0
1728,10/11/2024,Mumbai,Pune,Air,Delhivery,1060,8004.83,283,7,12,39,1,0
1729,6/5/2024,Jaipur,Indore,Rail,kuehne nagel,1982,37026.61,1315,8,14,4,0,0
1730,3/15/2024,Chennai,Hyderabad,Rail,DHL,1264,34594.89,81,7,14,30,1,0
1731,10/14/2024,Delhi,Indore,Road,Delhivery,1566,16149.83,3488,7,10,166,0,0
1732,5/9/2024,Chennai,Kolkata,Air,kuehne nagel,1985,77415.74,1421,7,13,307,0,0
1733,6/23/2024,Bangalore,Ahmedabad,Air,DHL,1063,49091.22,809,2,9,462,0,0
1734,3/24/2024,Bangalore,Ahmedabad,Road,DHL,212,65454.02,3253,3,13,36,0,0
1735,1/22/2024,Jaipur,Pune,Road,DHL,1685,40698.96,1844,1,3,351,0,0
1736,1/27/2024,Jaipur,Kolkata,Road,DTDC,748,58379.33,4938,2,3,499,0,0
1737,7/13/2024,Mumbai,Indore,Road,DHL,344,77642.78,811,6,13,211,0,0
1738,12/2/2024,Mumbai,Kolkata,Road,Delhivery,628,29175.62,4410,2,12,113,0,0
1739,8/23/2024,Bangalore,Kolkata,Road,DHL,1146,41332.58,4130,1,11,117,1,0
1740,4/1/2024,Delhi,Ahmedabad,Air,DHL,1817,42133.88,331,8,7,316,0,1
1741,1/21/2024,Chennai,Indore,Road,DHL,750,79375.6,4121,9,14,51,0,0
1742,10/29/2024,Mumbai,Hyderabad,Rail,DHL,1635,20181.73,3953,7,10,460,0,0
1743,12/22/2024,Mumbai,Ahmedabad,Road,DHL,1382,54673.99,4675,3,2,433,0,1
1744,3/24/2024,Delhi,Indore,Rail,DTDC,351,12781.91,4105,1,8,15,0,0
1745,9/18/2024,Delhi,Pune,Road,kuehne nagel,1381,74311.74,865,4,7,201,0,0
1746,5/26/2024,Jaipur,Ahmedabad,Rail,DTDC,173,48049.79,4609,3,8,347,0,0
1747,9/13/2024,Chennai,Pune,Road,Delhivery,718,69034.1,1520,3,10,124,1,0
1748,2/27/2024,Delhi,Ahmedabad,Road,kuehne nagel,1334,71828.84,3337,2,6,340,0,0
1749,1/15/2024,Mumbai,Kolkata,Air,Delhivery,244,45454.57,4309,3,5,156,1,0
1750,6/10/2024,Mumbai,Indore,Road,DHL,891,55196.57,2635,5,11,409,0,0
1751,6/11/2024,Bangalore,Pune,Road,Delhivery,400,56500.21,560,4,4,208,0,1
1752,11/15/2024,Delhi,Ahmedabad,Road,DTDC,1916,37917.5,604,1,14,466,0,0
1753,10/7/2024,Jaipur,Pune,Air,DTDC,1841,35917.38,3755,1,8,242,0,0
1754,10/6/2024,Chennai,Ahmedabad,Road,DHL,538,16522.68,1356,1,14,164,0,0
1755,1/12/2024,Jaipur,Ahmedabad,Rail,DHL,249,31945.34,3192,9,2,260,0,1
1756,9/30/2024,Mumbai,Hyderabad,Road,kuehne nagel,933,79279.04,308,9,6,277,0,1
1757,9/27/2024,Jaipur,Hyderabad,Road,DTDC,557,23049.2,1274,9,14,347,0,0
1758,7/26/2024,Mumbai,Hyderabad,Air,DTDC,947,61470.39,1715,4,12,193,0,0
1759,1/27/2024,Mumbai,Pune,Road,kuehne nagel,1653,6629.1,1453,4,14,325,0,0
1760,3/12/2024,Mumbai,Kolkata,Rail,DTDC,495,38462.57,1915,7,10,492,0,0
1761,2/29/2024,Mumbai,Ahmedabad,Road,kuehne nagel,129,6555.99,815,3,6,238,0,0
1762,5/24/2024,Mumbai,Indore,Road,DTDC,794,39112.39,114,3,5,394,0,0
1763,4/2/2024,Bangalore,Hyderabad,Road,Delhivery,747,4149.09,3499,4,2,50,0,1
1764,11/4/2024,Jaipur,Pune,Road,Delhivery,1690,49836.99,2755,6,5,213,0,1
1765,1/8/2024,Bangalore,Pune,Rail,kuehne nagel,1542,47747.71,245,1,3,266,0,0
1766,3/19/2024,Bangalore,Pune,Rail,kuehne nagel,1910,64231.77,1433,3,7,90,0,0
1767,1/27/2024,Delhi,Indore,Road,DHL,1515,47496.32,2485,5,7,144,0,0
1768,6/22/2024,Delhi,Indore,Road,DTDC,980,74227.93,4210,4,8,166,0,0
1769,2/19/2024,Delhi,Hyderabad,Road,Delhivery,703,63082.16,1500,8,11,67,0,0
1770,7/17/2024,Chennai,Indore,Rail,DHL,1984,12347.21,272,9,12,20,0,0
1771,12/14/2024,Delhi,Hyderabad,Rail,DTDC,951,22706.91,491,8,14,111,0,0
1772,6/29/2024,Jaipur,Indore,Road,Delhivery,321,4045.99,1487,9,10,69,0,0
1773,1/24/2024,Bangalore,Indore,Road,DTDC,1416,32118.45,3237,8,11,454,0,0
1774,11/11/2024,Jaipur,Indore,Road,kuehne nagel,173,41743.83,2417,1,14,25,1,0
1775,2/15/2024,Delhi,Hyderabad,Air,Delhivery,1296,75783.81,4915,7,9,345,0,0
1776,1/15/2024,Chennai,Ahmedabad,Rail,Delhivery,1563,42736.86,932,9,1,310,0,1
1777,6/1/2024,Chennai,Hyderabad,Road,DHL,735,62920.19,500,1,4,12,0,0
1778,8/9/2024,Bangalore,Ahmedabad,Road,DTDC,1776,22905.87,792,1,6,65,0,0
1779,7/24/2024,Jaipur,Pune,Road,kuehne nagel,701,13946.36,1594,2,7,182,0,0
1780,9/29/2024,Mumbai,Pune,Road,kuehne nagel,346,65245.23,3400,5,11,234,0,0
1781,8/23/2024,Jaipur,Hyderabad,Rail,DTDC,1192,21299.16,2879,8,5,323,0,1
1782,12/5/2024,Delhi,Ahmedabad,Road,DTDC,836,69964.14,2663,8,6,405,0,1
1783,8/15/2024,Mumbai,Ahmedabad,Air,kuehne nagel,1149,15248.29,1965,4,1,133,0,1
1784,1/9/2024,Chennai,Ahmedabad,Road,DTDC,670,68423.75,1298,7,14,186,0,0
1785,6/14/2024,Bangalore,Pune,Road,DHL,1704,62282.11,577,7,11,79,0,0
1786,11/14/2024,Bangalore,Hyderabad,Rail,DTDC,1022,49675.21,4869,9,5,132,0,1
1787,8/1/2024,Chennai,Kolkata,Road,DHL,930,68317.21,290,9,2,275,0,1
1788,4/26/2024,Delhi,Ahmedabad,Air,DHL,1331,27795.39,2192,3,14,337,0,0
1789,12/9/2024,Chennai,Ahmedabad,Road,DTDC,1605,14950.66,414,8,11,311,0,0
1790,3/12/2024,Delhi,Kolkata,Road,Delhivery,1704,14249.17,1258,5,2,317,0,1
1791,3/4/2024,Mumbai,Hyderabad,Rail,Delhivery,400,23088,4170,5,1,200,0,1
1792,7/23/2024,Chennai,Ahmedabad,Road,DHL,1722,36805.72,2415,8,10,101,0,0
1793,7/27/2024,Delhi,Hyderabad,Road,DTDC,1350,70329.78,3011,6,9,152,0,0
1794,3/12/2024,Mumbai,Ahmedabad,Air,DHL,304,8983.78,4707,1,4,452,0,0
1795,10/3/2024,Chennai,Indore,Road,DTDC,1337,73388.88,4826,4,4,216,0,1
1796,9/30/2024,Bangalore,Ahmedabad,Road,DTDC,728,74188.59,2197,9,9,147,0,1
1797,11/15/2024,Chennai,Indore,Air,kuehne nagel,1750,58724.44,2467,5,5,280,0,1
1798,12/3/2024,Jaipur,Hyderabad,Road,Delhivery,78,72222.12,1666,4,4,310,0,1
1799,4/4/2024,Chennai,Ahmedabad,Road,Delhivery,516,62058.96,1085,1,7,233,0,0
1800,6/14/2024,Jaipur,Pune,Road,kuehne nagel,1108,43207.48,769,9,13,493,0,0
1801,2/1/2024,Mumbai,Pune,Road,kuehne nagel,798,48858.52,4732,8,13,149,0,0
1802,1/11/2024,Chennai,Kolkata,Air,kuehne nagel,1367,51001.51,1023,3,5,337,1,0
1803,10/27/2024,Mumbai,Pune,Road,DHL,651,11897.68,1896,9,8,456,0,1
1804,8/4/2024,Mumbai,Indore,Road,DHL,1276,17058.22,1421,1,3,479,1,0
1805,10/15/2024,Delhi,Pune,Road,DHL,789,42822.76,1516,4,14,275,0,0
1806,4/11/2024,Mumbai,Pune,Road,DHL,980,10987.81,740,5,8,459,0,0
1807,9/23/2024,Mumbai,Pune,Rail,DHL,1141,77268.39,137,4,11,181,0,0
1808,8/1/2024,Chennai,Ahmedabad,Road,Delhivery,180,41555.93,2562,4,6,494,0,0
1809,6/27/2024,Chennai,Kolkata,Rail,Delhivery,1950,31646.72,3898,9,14,434,0,0
1810,3/28/2024,Bangalore,Hyderabad,Road,DTDC,160,14288.12,543,5,13,151,0,0
1811,2/10/2024,Delhi,Kolkata,Rail,Delhivery,573,34489.64,1295,1,9,293,0,0
1812,3/16/2024,Mumbai,Indore,Road,kuehne nagel,1361,25589.24,1191,7,6,284,1,1
1813,2/15/2024,Delhi,Ahmedabad,Road,Delhivery,736,8858.32,4281,6,4,471,0,1
1814,6/8/2024,Jaipur,Ahmedabad,Rail,kuehne nagel,880,77426.41,1027,9,2,204,0,1
1815,3/20/2024,Mumbai,Pune,Road,Delhivery,715,22668.29,2284,4,11,80,0,0
1816,11/5/2024,Delhi,Pune,Road,DHL,1116,55856.68,591,6,3,464,0,1
1817,3/26/2024,Bangalore,Indore,Road,Delhivery,924,9123.16,1452,7,7,462,0,1
1818,4/1/2024,Bangalore,Ahmedabad,Road,DTDC,1790,73227.18,860,4,10,327,0,0
1819,5/27/2024,Mumbai,Hyderabad,Rail,DHL,1757,48078.61,4557,9,5,149,0,1
1820,6/9/2024,Jaipur,Kolkata,Road,DHL,1367,53236.02,3542,1,7,277,0,0
1821,7/20/2024,Bangalore,Ahmedabad,Air,DTDC,334,62979.18,4362,1,7,425,0,0
1822,8/29/2024,Bangalore,Hyderabad,Road,Delhivery,872,49261.4,4975,3,6,35,1,0
1823,12/18/2024,Jaipur,Hyderabad,Air,Delhivery,613,7530.78,1183,9,2,366,0,1
1824,1/2/2024,Delhi,Kolkata,Road,DTDC,1700,35507.43,4430,5,5,216,0,1
1825,8/12/2024,Bangalore,Hyderabad,Air,DHL,68,22438.35,4915,1,11,1,0,0
1826,10/15/2024,Chennai,Indore,Road,DTDC,1580,39963.93,618,5,10,206,0,0
1827,8/20/2024,Bangalore,Hyderabad,Road,kuehne nagel,596,33537.36,3050,6,6,468,0,1
1828,3/17/2024,Delhi,Indore,Air,kuehne nagel,97,66469.58,1371,4,8,92,1,0
1829,4/25/2024,Delhi,Hyderabad,Road,Delhivery,1818,21269.71,2794,7,1,466,1,1
1830,6/2/2024,Mumbai,Pune,Road,DHL,268,17701.48,4675,3,12,451,1,0
1831,4/12/2024,Chennai,Hyderabad,Rail,kuehne nagel,1695,76730.73,3628,5,12,91,0,0
1832,7/12/2024,Delhi,Indore,Road,DTDC,815,76062.3,1817,6,12,70,0,0
1833,6/14/2024,Jaipur,Hyderabad,Road,Delhivery,1261,79490.27,2124,7,10,132,0,0
1834,12/24/2024,Chennai,Hyderabad,Road,Delhivery,80,46333.69,2093,2,7,257,0,0
1835,3/30/2024,Chennai,Hyderabad,Rail,DHL,308,10825.23,1191,5,14,405,0,0
1836,6/22/2024,Jaipur,Indore,Road,kuehne nagel,1748,70653.08,1127,7,5,355,0,1
1837,5/1/2024,Bangalore,Hyderabad,Air,Delhivery,1417,13318.97,4649,7,14,92,0,0
1838,5/22/2024,Jaipur,Kolkata,Rail,DTDC,357,14136.36,201,3,14,82,0,0
1839,4/15/2024,Jaipur,Kolkata,Rail,kuehne nagel,1144,17085.01,4882,8,7,372,0,1
1840,10/31/2024,Bangalore,Indore,Road,Delhivery,356,52966.67,528,1,3,381,0,0
1841,12/25/2024,Bangalore,Pune,Air,Delhivery,617,10361.53,3283,4,4,308,1,1
1842,11/12/2024,Bangalore,Kolkata,Road,kuehne nagel,1172,62705.97,1735,3,2,99,0,1
1843,5/2/2024,Bangalore,Ahmedabad,Air,kuehne nagel,70,6543.62,3541,4,12,53,0,0
1844,1/9/2024,Bangalore,Kolkata,Road,DHL,1970,10614.83,1421,9,6,341,0,1
1845,9/18/2024,Jaipur,Ahmedabad,Rail,DTDC,1693,35890,3950,8,5,80,0,1
1846,3/13/2024,Mumbai,Indore,Road,DHL,1638,31575.38,4995,4,1,312,0,1
1847,12/24/2024,Mumbai,Pune,Road,DHL,1079,79197.24,2651,8,1,474,0,1
1848,8/10/2024,Delhi,Ahmedabad,Road,DTDC,280,77415.39,3473,1,8,359,0,0
1849,2/10/2024,Mumbai,Ahmedabad,Road,DTDC,131,16795.18,1746,8,8,457,0,1
1850,7/22/2024,Mumbai,Kolkata,Road,DHL,1007,75839.91,3707,2,6,343,0,0
1851,9/20/2024,Jaipur,Ahmedabad,Road,kuehne nagel,266,55996.43,4026,6,11,450,0,0
1852,11/23/2024,Bangalore,Indore,Road,DTDC,384,33889.77,1448,6,9,451,0,0
1853,6/26/2024,Bangalore,Indore,Rail,DHL,608,59691.21,4030,3,1,246,0,1
1854,12/13/2024,Jaipur,Indore,Road,kuehne nagel,913,72211,1451,5,10,289,0,0
1855,11/13/2024,Mumbai,Kolkata,Road,Delhivery,923,16051.04,1758,2,8,472,0,0
1856,3/24/2024,Jaipur,Pune,Rail,kuehne nagel,802,17286.77,1462,8,2,279,1,1
1857,11/13/2024,Delhi,Kolkata,Air,DHL,1763,33880.22,3280,8,8,262,0,1
1858,4/20/2024,Bangalore,Indore,Road,DTDC,643,15198.52,2552,5,3,341,1,1
1859,9/7/2024,Chennai,Kolkata,Road,kuehne nagel,1872,30111,4772,7,6,431,0,1
1860,1/7/2024,Delhi,Indore,Road,kuehne nagel,753,52363.94,1314,8,7,442,0,1
1861,3/24/2024,Delhi,Hyderabad,Rail,kuehne nagel,974,65399.81,2309,4,3,261,0,1
1862,7/26/2024,Jaipur,Hyderabad,Rail,DTDC,1728,25550.93,412,2,14,333,0,0
1863,11/9/2024,Mumbai,Ahmedabad,Rail,DTDC,1899,23974.99,2695,5,2,232,0,1
1864,1/22/2024,Bangalore,Pune,Road,kuehne nagel,1864,62819.95,1582,7,1,248,0,1
1865,1/3/2024,Chennai,Hyderabad,Rail,kuehne nagel,602,31720.05,4802,4,14,255,0,0
1866,5/6/2024,Delhi,Indore,Road,DHL,1532,65841.08,1433,4,5,461,0,0
1867,10/23/2024,Chennai,Kolkata,Road,DTDC,832,79483.66,716,4,1,83,0,1
1868,7/6/2024,Mumbai,Kolkata,Road,kuehne nagel,136,78414.16,2862,9,1,265,0,1
1869,12/27/2024,Mumbai,Ahmedabad,Road,DTDC,1588,53689.58,2525,9,5,3,0,1
1870,1/14/2024,Chennai,Kolkata,Rail,DTDC,1796,31266.63,3150,8,3,445,1,1
1871,1/12/2024,Bangalore,Hyderabad,Rail,DTDC,562,7108.21,3451,8,10,223,0,0
1872,3/27/2024,Mumbai,Kolkata,Air,DHL,1033,59567.17,3155,7,3,250,0,1
1873,1/12/2024,Chennai,Hyderabad,Road,Delhivery,1058,78281.44,2601,1,11,192,0,0
1874,1/25/2024,Delhi,Hyderabad,Air,DTDC,636,7302.79,3949,8,7,46,0,1
1875,10/27/2024,Chennai,Pune,Rail,DTDC,1551,2481.08,2201,4,3,440,0,1
1876,8/30/2024,Chennai,Ahmedabad,Road,kuehne nagel,547,66878.54,437,1,2,295,0,0
1877,5/1/2024,Jaipur,Indore,Air,DTDC,956,9976.2,3211,1,3,269,0,0
1878,5/26/2024,Mumbai,Hyderabad,Rail,Delhivery,1005,8366.59,2430,3,11,41,1,0
1879,2/24/2024,Bangalore,Ahmedabad,Road,DTDC,792,73006.21,426,3,4,139,0,0
1880,8/25/2024,Bangalore,Indore,Air,DHL,498,8205.74,4385,1,9,41,0,0
1881,12/21/2024,Jaipur,Kolkata,Rail,kuehne nagel,637,10893.38,4327,8,12,331,1,0
1882,6/21/2024,Bangalore,Ahmedabad,Rail,Delhivery,309,46426.75,1330,4,2,494,0,1
1883,8/8/2024,Chennai,Ahmedabad,Air,DHL,1610,61031.51,793,4,14,175,0,0
1884,4/28/2024,Jaipur,Ahmedabad,Road,Delhivery,1273,33166.64,4986,6,6,433,0,1
1885,11/4/2024,Delhi,Kolkata,Rail,kuehne nagel,512,34805.95,3536,9,5,449,0,1
1886,7/1/2024,Mumbai,Kolkata,Rail,DTDC,143,51344.83,1118,9,6,291,0,1
1887,10/14/2024,Mumbai,Ahmedabad,Road,kuehne nagel,1070,41423.17,1058,8,5,419,0,1
1888,11/2/2024,Mumbai,Pune,Road,kuehne nagel,1425,3453.01,4743,1,6,323,0,0
1889,10/26/2024,Chennai,Hyderabad,Rail,DTDC,1181,10859.49,4346,2,12,388,0,0
1890,3/22/2024,Delhi,Kolkata,Road,DHL,404,47364.8,392,3,4,280,0,0
1891,7/29/2024,Jaipur,Pune,Rail,Delhivery,518,63905.68,3333,5,8,94,0,0
1892,5/29/2024,Jaipur,Kolkata,Air,DHL,144,61522.05,680,5,12,352,0,0
1893,2/6/2024,Mumbai,Ahmedabad,Road,DTDC,917,59724.41,347,8,9,369,0,0
1894,12/17/2024,Delhi,Pune,Road,Delhivery,140,62159.26,747,2,10,340,0,0
1895,11/7/2024,Delhi,Indore,Road,DTDC,1117,5466.59,1555,2,7,420,0,0
1896,12/26/2024,Delhi,Hyderabad,Road,DHL,1529,71817.92,2810,8,14,205,0,0
1897,2/28/2024,Bangalore,Hyderabad,Air,kuehne nagel,1004,71364.08,2875,1,14,56,0,0
1898,5/10/2024,Bangalore,Kolkata,Road,Delhivery,433,43490.07,428,9,14,231,0,0
1899,7/20/2024,Mumbai,Hyderabad,Road,DTDC,72,21390.36,2845,2,11,260,0,0
1900,8/30/2024,Delhi,Indore,Rail,Delhivery,1775,48189.92,755,5,12,220,0,0
1901,2/4/2024,Delhi,Pune,Rail,Delhivery,72,45515.1,2464,3,1,168,0,1
1902,4/2/2024,Jaipur,Pune,Road,DHL,1307,19390.66,820,5,5,171,1,1
1903,7/25/2024,Jaipur,Ahmedabad,Rail,kuehne nagel,1771,49044.15,4051,8,7,499,0,1
1904,12/18/2024,Mumbai,Pune,Road,Delhivery,360,64188.94,1144,8,5,314,0,1
1905,11/27/2024,Delhi,Kolkata,Rail,DHL,1490,64876.34,3514,6,5,318,0,1
1906,10/31/2024,Mumbai,Indore,Road,Delhivery,1406,6656.43,3644,9,12,391,0,0
1907,12/15/2024,Jaipur,Ahmedabad,Road,kuehne nagel,624,17378.74,4494,7,5,137,0,1
1908,7/31/2024,Jaipur,Kolkata,Air,Delhivery,152,54121.42,1281,2,5,278,0,0
1909,6/7/2024,Bangalore,Kolkata,Road,kuehne nagel,549,69066.89,1496,1,13,260,0,0
1910,1/24/2024,Mumbai,Kolkata,Road,DHL,877,42654.93,4238,8,11,384,0,0
1911,10/19/2024,Mumbai,Hyderabad,Air,DHL,1556,57187,2452,1,5,420,0,0
1912,1/4/2024,Delhi,Kolkata,Rail,kuehne nagel,238,3643.62,1876,8,1,481,0,1
1913,8/7/2024,Delhi,Hyderabad,Road,kuehne nagel,1921,49456.82,3897,9,12,454,0,0
1914,12/29/2024,Bangalore,Pune,Rail,DHL,509,77028.91,1142,1,6,451,1,0
1915,1/20/2024,Chennai,Hyderabad,Air,kuehne nagel,238,53559.14,4727,7,11,291,0,0
1916,5/31/2024,Chennai,Kolkata,Rail,kuehne nagel,400,73937.51,1770,5,11,289,0,0
1917,2/19/2024,Chennai,Indore,Road,DTDC,630,46148.74,932,8,12,135,1,0
1918,6/25/2024,Mumbai,Indore,Rail,Delhivery,163,67783.54,173,4,13,105,0,0
1919,4/5/2024,Mumbai,Pune,Rail,DHL,153,11684.67,3540,2,6,227,0,0
1920,4/14/2024,Jaipur,Kolkata,Rail,DHL,669,11634.03,3644,7,8,439,0,0
1921,9/6/2024,Mumbai,Hyderabad,Road,DTDC,1581,11373.99,652,7,14,377,1,0
1922,4/26/2024,Mumbai,Indore,Rail,kuehne nagel,1418,40130.27,3881,8,5,431,0,1
1923,12/19/2024,Mumbai,Ahmedabad,Road,kuehne nagel,1094,27760.56,354,9,2,190,0,1
1924,8/15/2024,Bangalore,Kolkata,Rail,kuehne nagel,436,58096.5,3278,6,13,195,0,0
